sentence,CSR,キャリア支援,コスト削減,意欲向上,家庭支援,健康増進,地域対策,働き方改革,風土改革,利用促進,離職防止
今年の離職率はほとんどなかったのですが、従業員の離職に課題をもっている。,0,0,0,0,0,0,0,0,0,0,1
ロッテ商事はパートのみ対象の福利厚生を検討していたが上層部が社員も平等にとの考えから、それならばグループ全社でやろうとなった。,0,0,0,0,0,0,1,0,0,0,0
やはり人財確保や離職防止のためにも帰属意識にも繋がるような取り組みを模索している様子。,0,0,0,1,0,0,0,0,0,0,1
人間関係の構築や仕事のやりがいを見つけ、定着率は向上した段階まで引き上げることができた際に社員還元として「福利厚生」を拡充して行く。,0,0,0,1,0,0,0,0,0,0,0
上層部に提案したところ、考えの方向性がずれており、平等性を重視するようにとの意見だった。,0,0,0,0,0,0,1,0,0,0,0
カフェを検討している理由としては、拠点が全国にあるため地域格差のないものを準備していきたい点、また、先方の考え方として従業員における多様性（性別のみならず、様々な観点）に柔軟に対応できる,1,0,0,0,0,0,1,0,0,0,0
使用目的は限定的に、書籍購入資格取得に伴う通信教育受講健康増進関連等。,0,1,0,0,0,0,0,0,0,0,0
と分かる資料お渡し（現状の課題である若手の離職防止に使えるアピール）,0,0,0,0,0,0,0,0,0,0,1
検討している理由は、数十年同じサービスを受けてきて、費用対効果の部分が気になっている。,0,0,1,0,0,0,0,0,0,0,0
教育には力を入れており、お金もかけているとのこと,0,1,0,0,0,0,0,0,0,0,0
販売員の定着化（離職防止）,0,0,0,0,0,0,0,0,0,0,1
販売員の定着化（離職防止）,0,0,0,0,0,0,0,0,0,0,1
社内では、離職率低減（採用のコストを低下）し、エンゲ―ジメントを高めたい思いがある,0,0,0,1,0,0,0,0,0,0,1
社内では、離職率低減（採用のコストを低下）し、エンゲ―ジメントを高めたい思いがある,0,0,0,1,0,0,0,0,0,0,1
西日本フィナンシャルホールディングス全体の平等な制度の導入のため,0,0,0,0,0,0,1,0,0,0,0
対象カテゴリー：「育児」「介護」「教育」,0,1,0,0,0,0,0,0,0,0,0
頭取発言に「教育」が出てきたため、manebi提案。,0,1,0,0,0,0,0,0,0,0,0
以前から、自己啓発に力を入れるように言われている,0,1,0,0,0,0,0,0,0,0,0
問い合わせがあった背景としては、厚友会しての財政が悪化のため、必要なサービスには投資をし、不要なものはなくすといった費用対効果を意識した制度見直しを行っている様子。,0,0,1,0,0,0,0,0,0,0,0
Aコープ九州との合併に備え、制度改編の話が上がらないように利用促進を行う。,0,0,0,0,0,0,0,0,0,1,0
サントリーについてキーワードは「水」と「人」であり、人材育成多様な働き方には力を入れている。,1,1,0,0,0,0,0,0,0,0,0
また、予算をつぎ込むなら教育関係に充てたい考えあり。,0,1,0,0,0,0,0,0,0,0,0
採用にかかるの多大な経費、定着率向上が課題,0,0,1,0,0,0,0,0,0,0,0
福利厚生導入自体は、職員確保やイメージアップの為にも検討しているが、経費面と費用対効果への不安感で二の足を踏んでいる状況,0,0,1,0,0,0,0,0,0,0,0
課題は「離職率の防止」 「採用のＰＲ」,0,0,0,0,0,0,0,0,0,0,1
自己啓発に力を入れたいが、環境を整えられていない。,0,1,0,0,0,0,0,0,0,0,0
事務長方の反応を見ながらリクルート対策や離職防止、他施設との差別化などに「え」導入のメリットについてご説明。,0,0,0,0,0,0,0,0,0,0,1
コミュニケーションを通じてやる気を高めて欲しい。,0,0,0,1,0,0,0,0,1,0,0
以上から日々のリフレッシュと離職防止に担当者は、積立式ポイントで各自が旅行等に行くような仕組みをイメージしている。,0,0,0,0,0,0,0,0,0,0,1
課題：人材確保、離職防止,0,0,0,0,0,0,0,0,0,0,1
ヒアリング内容としては、社員の福利厚生をより平等にさせたいということが課題。,0,0,0,0,0,0,1,0,0,0,0
例えば、育児対象社員には充実した制度や取組みがあるが、対象でない社員も多いため平等性をつくりたいとのこと。,0,0,0,0,0,0,1,0,0,0,0
離職率が高い(看護師の高齢化),0,0,0,0,0,0,0,0,0,0,1
担当者によると離職率が低いこともあり、病院として永年勤続賞に対し、重きを置く必要性が高くはないと感じているため、金額を多少落とす代わりに、目新しいものを導入し、経費削減にも繋げていきたいとのこと,0,0,1,0,0,0,0,0,0,0,0
現在40代のメンタル休職者が多く経営サイドから健保財源での新たな対応策提案が求められている。,0,0,0,0,0,1,0,0,0,0,0
現状の対象者は、正社員1000名のみだが、この見直しをきっかけに7000名在籍しているパート/アルバイトまで採用時の囲い込み離職防止を目的に増やすことも併せて検討していく。,0,0,0,0,0,0,0,0,0,0,1
正社員含めアルバイトパートの離職防止,0,0,0,0,0,0,0,0,0,0,1
C社に比べ交通局は毎年200名近い新卒採用があるため、新卒採用職員の福利厚生を既存職員と同じ制度とするためには、新会社として多大な経費負担が必要となるため拠出ができない。,0,0,1,0,0,0,0,0,0,0,0
担当者は福利厚生拡充や風土改革に意欲的だが、経営層の意識や長年の慣行がハードルになっている。,0,0,0,0,0,0,0,0,1,0,0
LIXILでは年5日間（連続）の有休が推奨されており、働き方改革につながる利用促進を行いたいとのこと。,0,0,0,0,0,0,0,0,0,1,0
離職率の高さ、福利厚生を整備していない事が問題視されており、労組より声が挙がり、下期より福利厚生費の予算を取りOSを検討,0,0,0,0,0,0,0,0,0,0,1
基本的な考え：事業の効果をチェックし、国の指導に基づいた予防事業を組合員全員の給付バランスと公平性を考慮していくべき,0,0,0,0,0,0,1,0,0,0,0
女性社員の離職防止、復職支援を目的としてPKG検討,0,0,0,0,0,0,0,0,0,0,1
ケアスタッフの離職防止対策として検討したいが導入判断には時間が掛かるとのこと。,0,0,0,0,0,0,0,0,0,0,1
つなげ方としては、メインは「人員」に関してであることから組合が近頃着目している「メンタル」テーマから「福利厚生の整備」,0,0,0,0,0,1,0,0,0,0,0
「職員メンタル不調」と「人材の流出（若手職員が他自治体へ転職することが多い）」の課題と書記長の思い入れが強い様子で、ほとんどOSについて話題を触れることができなかったそう。,0,0,0,0,0,1,0,0,0,0,1
メンタル不調で休職する前に、システムを使って「見える化」ができるのは高評価。,0,0,0,0,0,1,0,0,0,0,0
ホワイト500を狙っていることもありライフサポート（健康、育児、介護）の切売りをイメージされている。,0,0,0,0,0,1,0,0,0,0,0
制度重点項目としては、育児、介護のワークライフバランス関係。,0,0,0,0,1,0,0,1,0,0,0
従業員の満足度向上、離職率低下防止の為、OS検討中,0,0,0,0,0,0,0,0,0,0,1
結果として、離職率軽減に寄与させる制度設計を作りたい、とのこと。,0,0,0,0,0,0,0,0,0,0,1
バンダイグループの導入経緯や、世間一般的な働き方改革等の情報共有。,0,0,0,0,0,0,0,1,0,0,0
来期に向けた教育施策の検討も徐々に進んでおり、その中で「え」を用いた、通信教育を補完する、といった切り口も面白いとの事。,0,1,0,0,0,0,0,0,0,0,0
ただ育児介護など今後は多様なニーズに対応できるようなコース設計をしていきたい。,1,0,0,0,0,1,0,0,0,0,0
LIXILからの出向者も多く、平等にするためにも切り替えも念頭にある様子。,0,0,0,0,0,0,1,0,0,0,0
働き方改革にも取り組んでいるため、できた自由時間でOSの有効活用などしていきたいとのこと,0,0,0,0,0,0,0,1,0,0,0
今回話を伺いたいとなった背景は、パートアルバイトの囲い込み社員化の流れを作りたいと思っているが、離職もあり定着化を果たせていない。,0,0,0,0,0,0,0,0,0,0,1
会社からのメッセージとして、ワークライフバランスの充実を図りたいとのこと。,0,0,0,0,0,0,0,1,0,0,0
8月に大阪支店がオープンしたが、大阪の福利厚生制度は整っていないため東京と大阪ともに平等に利用できるものを導入していきたい,0,0,0,0,0,0,1,0,0,0,0
人材確保、離職率防止に繋がる提案,0,0,0,0,0,0,0,0,0,0,1
上層部より研修制度を充実させる方向で指示があり、制度改革に良いタイミング。,0,1,0,0,0,0,0,0,0,0,0
健康増進に力を入れている為、健康テーマの利用促進企画書提出,0,0,0,0,0,1,0,0,0,1,0
目的：「健康経営」の実現(ホワイト500の取得前提ではない),0,0,0,0,0,1,0,0,0,0,0
地域間で利用格差が出るリゾートマンションの契約解除に伴う、代替案の社内提示に向け検討開始。,0,0,0,0,0,0,1,0,0,0,0
上申がしやすいように、現状の福利厚生のニーズや、離職率との連動性、就活生のアンケートデータなどをもとに説明し、福利厚生の重要性を説明。,0,0,0,0,0,0,0,0,0,0,1
上申するに当たって、現状の福利厚生のニーズや就活生の意見は参考になり、また、自社も離職率は低くはないので、非常に共通点があり上申しやすい。,0,0,0,0,0,0,0,0,0,0,1
社員に対しての支援などの考えが全くなく、経費削減する事を第一に考えている。,0,0,1,0,0,0,0,0,0,0,0
今年度でJBFとの契約は無くなってしまうが、今後も健診以外の健康施策は取り入れていきたいとのこと。,0,0,0,0,0,1,0,0,0,0,0
ご面談の中、派遣社員の定着率アップが導入の最大の目的であり、課題と思われる。,0,0,0,0,0,0,0,0,0,0,1
保養所を持っている企業から「え」に切り替え頂いた企業も多いことを説明すると、凄く共感いただけた印象を受けた,0,0,1,0,0,0,0,0,0,0,0
会社の業績も悪く、PKGを導入するには、保養所の代替として導入を検討。,0,0,1,0,0,0,0,0,0,0,0
従業員数は約20名だが、他社に駐在している社員もいるためコミュニケーションが取れない。,0,0,0,0,0,0,0,0,1,0,0
今後、業容拡大に向けて多様なライフスタイルに対応した福利厚生制度が必要ではないか。,1,0,0,0,0,0,0,0,0,0,0
社員向けの、表彰制度を現金で支給しているが、年々社員数が増え、管理や、運用に手間がかかってきているため、サンコレの導入を検討している。,0,0,1,0,0,0,0,0,0,0,0
理由としては、社内風土も閉鎖的で社内からの導入要望が無い事と、OS導入コストが捻出できない事が上げられる。,0,0,0,0,0,0,0,0,1,0,0
具体的には共済会の立ち上げコンパクト且つユニークなな育児介護支援制度の充実等。,0,0,0,0,1,0,0,0,0,0,0
現社員については、次世代育成と、シニア活用がテーマ。,0,1,0,0,0,0,0,0,0,0,0
シニア世代が働きやすくするため、介護理由で退職しなくて済む支援制度の拡充等,0,0,0,0,1,0,0,0,0,0,0
投資教育に役立つツールとして興味あり。,0,1,0,0,0,0,0,0,0,0,0
社員の投資リテラシー向上を目的に導入を勧める。,0,1,0,0,0,0,0,0,0,0,0
今回の対象はまずは子育てと介護を必要としている方に限り検討している。,0,0,0,0,1,0,0,0,0,0,0
子育て、介護の対象以外に福利厚生を与えるつもりはないとのこと。,0,0,0,0,1,0,0,0,0,0,0
社員の健康を考えて、スポーツを身近に感じてほしい。,0,0,0,0,0,1,0,0,0,0,0
現在の課題は予算オーバー煩雑な業務パート含めた人件費,0,0,1,0,0,0,0,0,0,0,0
遺伝子検査の購入者は健康関連のテーマに注目している傾向があることから、健康と親和性の高いサービスを重点的に紹介。,0,0,0,0,0,1,0,0,0,0,0
介護育児を特化したものを望んでいる,0,0,0,0,1,0,0,0,0,0,0
青樹会は、病院以外にも介護老人保健施設「リバーサイド百々園」、「リバーサイド希望」、老人ホーム「リバーサイド桃花苑」を経営しており、職員全体を含めた形でご検討いただくこととなった。,0,0,0,0,1,0,0,0,0,0,0
社員にとって平等な福利厚生を用意したいとお考えで検討を始めたが、具体的にどんなもの、というイメージはない。,0,0,0,0,0,0,1,0,0,0,0
今後もJR西日本からの出向者からプロパーが増員となり人員は増えていくため、まずは次年度会報誌を全員分配布に変更する等、一層の利用促進に取り組み、売総増を図っていく,0,0,0,0,0,0,0,0,0,1,0
（今後）釧路支店に対して社員の同士のコミュニケーション強化に役立つサービスや地元sp情報などを提供し連携営業を進める。,0,0,0,0,0,0,0,0,1,0,0
ただ2013年カフェの導入なども検討した経緯があり、働き方改革女性活躍推進(現在女性管理職数％程)などある中で必要性は感じている。,0,0,0,0,0,0,0,1,0,0,0
実際現在もワークライフバランス推進活動(育休促進、消化100％等)をグループ会社へ案内している。,0,0,0,0,0,0,0,1,0,0,0
同一労働同一賃金の観点から社員非正規かかわらず5000名全員が同じ内容,0,0,0,0,0,0,1,0,0,0,0
今回はえを深掘りして組合主体で推進しているワークライフバランス推進活動（時間外削減、有給50%以上、男性の育休推進の三つ）に対してもフォロー,0,0,0,0,1,0,0,1,0,0,0
テレ朝健保に関しては、ベネワンがパピルスといった健康診断の結果をデータで開示できるサービスがあったのが導入の決めて。,0,0,0,0,0,1,0,0,0,0,0
テレ朝単体に関しては、育児介護に特化したメニューの利用ができるのが導入の決めて。,0,0,0,0,1,0,0,0,0,0,0
社員の定着、採用時のアピール活用,0,0,0,0,0,0,0,0,0,0,1
男性は健康面、女性は育児などサポートをしていきたい。,0,0,0,0,1,1,0,0,0,0,0
アウトバンドコール部門の離職率が8割と高いため、「人財の定着」の観点で関心をもったとのこと。,0,0,0,0,0,0,0,0,0,0,1
導入目的はWEB完結型サービスの拡充と事務局業務の簡素化であることを紹介。,0,0,1,0,0,0,0,0,0,0,0
福利厚生制度がほぼ皆無のため、採用離職防止の面から検討。,0,0,0,0,0,0,0,0,0,0,1
平均年齢は33才であるが、年配層と若年層に分かれており総じて若い社員が多く、離職防止と今後の事業拡大のために検討,0,0,0,0,0,0,0,0,0,0,1
福島ＭＲは社労士の資格をもっており、社内制度（人事制度、評価、教育等）の改革に」取り組んでいる。,0,1,0,0,0,0,0,0,0,0,0
健診代行業務に加え、JBFの健康経営に対する取り組み（健康100日や健康セミナー等）を合わせてご紹介。,0,0,0,0,0,1,0,0,0,0,0
狙い：現在は2代目のオーナーが多く離反防止や,0,0,0,0,0,0,0,0,0,0,1
以前のヒアリングで、この企業は、兵庫県川西市を中心に介護事業と警備会社を経営（プラスワングループ）しており、人材の定着化に課題ありと聞いていたため、そのあたりから探りを入れる。,0,0,0,0,0,0,0,0,0,0,1
メンタルヘルス関連のセンシティブな事業であるので、その顧客像についても何も教えてもらえず。,0,0,0,0,0,1,0,0,0,0,0
全社員平等な制度を持ちたい。,0,0,0,0,0,0,1,0,0,0,0
介護職の社会福祉法人だが離職率が高いため、リクルートのために福利厚生の充実を図る。,0,0,0,0,0,0,0,0,0,0,1
ベタ福利厚生を活用した人材の定着を図る。,0,0,0,0,0,0,0,0,0,0,1
主たる導入目的はパート社員囲い込みの為、導入時はパート含む。,0,0,0,0,0,0,0,0,0,0,1
健康増進面の課題は、同社における乗務員が他社よりはるかに若く、入社5年目までが大部分に若返りを済ませており、医療費人件費共にコストダウンに成功している。,0,0,0,0,0,1,0,0,0,0,0
東広島は健康増進に力を入れているため、それが見えるようにしてほしい（利用率など）。,0,0,0,0,0,1,0,0,0,0,0
組合としては、職員課以上に現状での利用率の低さ偏りに懸念を感じていて他社外注を希望されている様子。,0,0,0,0,0,0,1,0,0,1,0
理由としては互助会の経費削減の話が昨年に引き続き出ているため。,0,0,1,0,0,0,0,0,0,0,0
導入目的は「福利厚生の地域間格差の是正」とのこと。,0,0,0,0,0,0,1,0,0,0,0
現状福利厚生制度はほぼ何も無い状態だが2018年～のジャスダック上場のタイミングで、企業イメージ向上のため福利厚生導入を検討したい。,1,0,0,0,0,0,0,0,0,0,0
女性の多い業界や離職率の高い業界の取組等,0,0,0,0,0,0,0,0,0,0,1
離職等の課題感があるが、福利厚生では社内の仕組みとして解決していくようなスタンスとのこと。,0,0,0,0,0,0,0,0,0,0,1
SEとして顧客先に常駐している社員がほとんど（7割）で、同じ会社なのにコミュニケーションが希薄。,0,0,0,0,0,0,0,0,1,0,0
家事代行補助について会社として、育児の制度は潤沢だが、介護についてはまだまだ足りない。,0,0,0,0,1,0,0,0,0,0,0
に社内向け（インナー）モチベーションアップ、組織活性化手法としてサンコレ説明,0,0,0,0,0,0,0,0,1,0,0
しかし、理事メンバーからの要望もあり、今後は育児介護の強化が必要との考えあり。,0,0,0,0,1,0,0,0,0,0,0
｢育児介護｣の強化を目的に｢え｣切売提案であれば、検討の余地あり。,0,0,0,0,1,0,0,0,0,0,0
しかし、介護はニーズの把握と課題整理が先決。,0,0,0,0,1,0,0,0,0,0,0
社員の離職防止と採用に、サポート体制として存在させたい,0,0,0,0,0,0,0,0,0,0,1
東武鉄道の副社長からも健康経営についてと被扶養者の受診率改善を行いたい方向性は示されている。,0,0,0,0,0,1,0,0,0,0,0
退会理由について現在、社会福祉法人として国から「処遇改善費」という補助金が支給されており、賃金の上乗せや社員のスキルアップ、福利厚生等に使用している。,0,1,0,0,0,0,0,0,0,0,0
処遇改善費の使途は従業員の意見を重視して決定しているため、従業員に必要性を感じてもらうことが重要となる,0,0,0,0,0,0,0,0,0,1,0
予算縮小して「代替案」を4月以降に向けて考えるとのこと。,0,0,1,0,0,0,0,0,0,0,0
「健康経営優良法人2017（大規模法人部門）～ホワイト500～」に会社は認定されている。,0,0,0,0,0,1,0,0,0,0,0
「サ」に関して健康インセンティブに関して、興味は示して頂いているが、下記3点の為、導入が難しい。,0,0,0,0,0,1,0,0,0,0,0
現在、ITS健保組合に加入しているが、育児の補助が足りないため,0,0,0,0,1,0,0,0,0,0,0
育児補助が必要な社員が増えていくし、採用にも必要だと感じている。,0,0,0,0,1,0,0,0,0,0,0
リフレッシュメインで福利厚生をより充実させようと検討し、問い合わせ,0,0,0,1,0,0,0,0,0,0,0
個人事業主の健康管理のサポートやケガ事故があった際の備えを手厚くサポートしたい。,0,0,0,0,0,1,0,0,0,0,0
池田千恵様と健康保険組合向け健康セミナーおよび事業主向け健康経営の「朝活手帳」を活用した企画などブレスト。,0,0,0,0,0,1,0,0,0,0,0
検討目的福利厚生充実ならびにパート社員離職率防止のアピールの１つとして考えている。,0,0,0,0,0,0,0,0,0,0,1
「女性活躍を推進させたいプラン」の詳細について知りたいため,1,0,0,0,0,0,0,0,0,0,0
今回のケースは、社会課題の解決でもあり協業する事に意義はあると思います。,1,0,0,0,0,0,0,0,0,0,0
利用率低下の可能性として、これまで周知活動は継続的に実施してきたが、職員の関心度が低く素通りされている可能性や、今年度に宿泊利用者メイン層が一気に退職したため、利用数が減ったのではないかという話がでた。,0,0,0,0,0,0,0,0,0,1,0
事務局長としては、職員の離職率の高さに課題感を感じており、何か新しい手だてを打ちたいと考えている。,0,0,0,0,0,0,0,0,0,0,1
老健としても加盟施設の離職率の高さや優秀な人材確保に課題感を抱えていたため、「福利厚生制度の充実」により改革を行いたいと思い立ち、佐賀市役所（人事課松本係長）経由でJBFにお問い合わせを頂く。,0,0,0,0,0,0,0,0,0,0,1
福利厚生の充実による人材確保や離職防止のデータ（一般論的なもの）,0,0,0,0,0,0,0,0,0,0,1
各施設の長の名前を入れることで、人材流出防止につながるのでは（事務長談）。,0,0,0,0,0,0,0,0,0,0,1
制度導入による職員の定着が着地地点。,0,0,0,0,0,0,0,0,0,0,1
本来であれば老健への説明がメインであったが、協会に加盟している法人内の施設のみ対象だと法人内の不公平感があるのではという話になり,0,0,0,0,0,0,1,0,0,0,0
全員に配布し、書面の名前を施設代表者にすれば施設から恩恵を受けていることを実感し、従業員のやる気に繋がるため,0,0,0,1,0,0,0,0,0,0,0
の福利厚生を推進し、職場環境の改善を目的に福利厚生え事業を専門に取り組んでいる,0,0,0,0,0,0,0,1,0,0,0
定着率をあげたい。,0,0,0,0,0,0,0,0,0,0,1
業務を増やしたくない,0,0,1,0,0,0,0,0,0,0,0
定着率を上げたい,0,0,0,0,0,0,0,0,0,0,1
育児介護に対し2つの課題がある。,0,0,0,0,1,0,0,0,0,0,0
介護も介護離職による退職に歯止めをかける。,0,0,0,0,0,0,0,0,0,0,1
職員の出入りも多く、福利厚生を離職ストップの武器にしたいとのこと,0,0,0,0,0,0,0,0,0,0,1
健康重視でスポクラ単体契約も考え、情報収集しているなかでＯＳ発見し、問い合わせした,0,0,0,0,0,1,0,0,0,0,0
若手が増えてきたので、若手職員に喜んでもらえるようなメニューと、育児介護を抱える職員様のサポートを重視。,0,0,0,0,1,0,0,0,0,0,0
意向としては民間法人として独立した以上、独自制度を構築したいが、一部に大阪市のスケールメリットを生かした制度を継続したい意見もあるとの事。,0,0,1,0,0,0,0,0,0,0,0
加盟店の減少に歯止めをかけることが課題。,0,0,0,0,0,0,0,0,0,0,1
組合員の減少に歯止めをかけることが課題。,0,0,0,0,0,0,0,0,0,0,1
まだまだ若手の独身が多いので今は必要ないがいずれ育児補助も充実させたい。,0,0,0,0,1,0,0,0,0,0,0
主要社員及び家族へのアンケートの結果は良好であり、他社競合等の障壁も無いが、後は経費捻出の課題というところ。,0,0,1,0,0,0,0,0,0,0,0
派遣会社で、派遣スタッフの定着に課題,0,0,0,0,0,0,0,0,0,0,1
先月、サンコレの費用対効果が社内で問題になったこともあり、利用が進まないのが悩みの種と仰っていた。,0,0,1,0,0,0,0,0,0,1,0
いつかは訪れる葬儀に備えるという目的で会員組織をつくり入会を促していた。,0,0,0,0,1,0,0,0,0,0,0
葬儀だけではなく、生前や葬儀後の領域までをカバーするワンストップサービスを作りたい。,0,0,0,0,1,0,0,0,0,0,0
在宅医療を行うドクターを支援をしており、その一環として、ドクターなど医療従事者にたいし、福利厚生メニューを提供したいとの問い合わせを受けている。,0,0,0,0,0,1,0,0,0,0,0
ヲタクと呼ばれる社員（何かが欠落しているとのこと）に対しコミュニケーション能力の向上を図りたい,0,1,0,0,0,0,0,0,0,0,0
ヲタクと呼ばれる社員（何かが欠落しているとのこと）に対しコミュニケーション能力の向上を図りたい,0,1,0,0,0,0,0,0,0,0,0
フルＰＫＧ化（有給の取得管理等）された人事システムに重きを置いたとのこと,0,0,1,0,0,0,0,0,0,0,0
育児等で時短社員を増やしいが、そこの穴埋めする人がいないため現時点では難しい。,0,0,0,0,1,0,0,0,0,0,0
「福利厚生立ち上げ委員会」のようなチームを作り、予算550万円でウォーターサーバーを入れたりオフィスDEやさいを取り入れているが利用者が偏っている。,0,0,0,0,0,0,1,0,0,0,0
最近は、「仕事にために資格を取る」という方から「自身の生活に役立てるために資格を取る」という動機で受講を申し込まれる方が増えてきた。,0,1,0,0,0,0,0,0,0,0,0
その背景には、「老後不安」「貯蓄から投資へ」といった社会課題に備えるための心理が働いているのではないかとのこと。,0,1,0,0,0,0,0,0,0,0,0
社員は若いので介護よりも育児を強化したい。,0,0,0,0,1,0,0,0,0,0,0
女性社員は少ないが、育児の福利厚生を強化したい。,0,0,0,0,1,0,0,0,0,0,0
カフェ制度内容について先方部長吉久様は、表向きは自己啓発健康増進（健康診断や人間ドックなど）、育児介護などにむけての制度だが、実際喜ばれるのは余暇だと考えている。,0,0,0,0,1,1,0,0,0,0,0
